event_order,country,event_type,event_month,traffic_source,no_of_events
3,Germany,product,2023-07-01 00:00:00.000000 UTC,Organic,24
3,Deutschland,product,2023-07-01 00:00:00.000000 UTC,Organic,12
3,France,product,2023-06-01 00:00:00.000000 UTC,Adwords,128
3,Australia,product,2023-02-01 00:00:00.000000 UTC,YouTube,22
3,Australia,product,2023-01-01 00:00:00.000000 UTC,YouTube,19
3,Deutschland,product,2023-03-01 00:00:00.000000 UTC,Adwords,32
3,South Korea,product,2023-10-01 00:00:00.000000 UTC,YouTube,61
3,Deutschland,product,2023-02-01 00:00:00.000000 UTC,Email,47
3,Germany,product,2023-12-01 00:00:00.000000 UTC,YouTube,50
3,Deutschland,product,2023-12-01 00:00:00.000000 UTC,YouTube,14
3,South Korea,product,2023-05-01 00:00:00.000000 UTC,Facebook,57
3,South Korea,product,2023-01-01 00:00:00.000000 UTC,Organic,26
3,Deutschland,product,2023-04-01 00:00:00.000000 UTC,Adwords,27
3,Deutschland,product,2023-06-01 00:00:00.000000 UTC,Facebook,7
3,Belgium,product,2023-06-01 00:00:00.000000 UTC,YouTube,9
3,France,product,2023-02-01 00:00:00.000000 UTC,Email,184
3,South Korea,product,2023-08-01 00:00:00.000000 UTC,Organic,27
3,France,product,2023-03-01 00:00:00.000000 UTC,YouTube,48
3,Germany,product,2023-08-01 00:00:00.000000 UTC,Adwords,132
3,Deutschland,product,2023-08-01 00:00:00.000000 UTC,Adwords,21
3,South Korea,product,2023-08-01 00:00:00.000000 UTC,Facebook,61
3,France,product,2023-05-01 00:00:00.000000 UTC,Facebook,53
3,France,product,2023-09-01 00:00:00.000000 UTC,Facebook,60
3,Australia,product,2023-07-01 00:00:00.000000 UTC,Facebook,20
3,Deutschland,product,2023-12-01 00:00:00.000000 UTC,Adwords,33
3,Brasil,product,2023-07-01 00:00:00.000000 UTC,Organic,77
3,Deutschland,product,2023-07-01 00:00:00.000000 UTC,Adwords,30
3,Australia,product,2023-06-01 00:00:00.000000 UTC,Facebook,28
3,Spain,product,2023-08-01 00:00:00.000000 UTC,Organic,27
3,Australia,product,2023-08-01 00:00:00.000000 UTC,Facebook,23
3,Deutschland,product,2023-05-01 00:00:00.000000 UTC,Adwords,35
3,Deutschland,product,2023-03-01 00:00:00.000000 UTC,Email,45
3,Germany,product,2023-07-01 00:00:00.000000 UTC,Facebook,50
3,Deutschland,product,2023-07-01 00:00:00.000000 UTC,Facebook,12
3,Brasil,product,2023-02-01 00:00:00.000000 UTC,Organic,58
3,France,product,2023-04-01 00:00:00.000000 UTC,Facebook,53
3,South Korea,product,2023-02-01 00:00:00.000000 UTC,Facebook,61
3,Deutschland,product,2023-04-01 00:00:00.000000 UTC,Facebook,14
3,Deutschland,product,2023-11-01 00:00:00.000000 UTC,Organic,4
3,Belgium,product,2023-10-01 00:00:00.000000 UTC,Adwords,34
3,Germany,product,2023-04-01 00:00:00.000000 UTC,Organic,23
3,Deutschland,product,2023-04-01 00:00:00.000000 UTC,Organic,4
3,France,product,2023-11-01 00:00:00.000000 UTC,YouTube,45
3,Deutschland,product,2023-08-01 00:00:00.000000 UTC,Email,41
3,France,product,2023-06-01 00:00:00.000000 UTC,YouTube,47
3,United States,product,2023-08-01 00:00:00.000000 UTC,Facebook,258
3,Belgium,product,2023-12-01 00:00:00.000000 UTC,YouTube,14
3,Australia,product,2023-09-01 00:00:00.000000 UTC,Adwords,97
3,France,product,2023-05-01 00:00:00.000000 UTC,YouTube,54
3,Brasil,product,2023-10-01 00:00:00.000000 UTC,Organic,76
3,France,product,2023-12-01 00:00:00.000000 UTC,Facebook,45
3,Deutschland,product,2023-09-01 00:00:00.000000 UTC,YouTube,7
3,Poland,product,2023-09-01 00:00:00.000000 UTC,Email,16
3,Poland,product,2023-01-01 00:00:00.000000 UTC,Adwords,12
3,Poland,product,2023-04-01 00:00:00.000000 UTC,Email,11
3,Poland,product,2023-05-01 00:00:00.000000 UTC,Adwords,9
3,Poland,product,2023-03-01 00:00:00.000000 UTC,Facebook,3
3,Poland,product,2023-02-01 00:00:00.000000 UTC,Email,8
3,Poland,product,2023-02-01 00:00:00.000000 UTC,Adwords,8
3,Poland,product,2023-07-01 00:00:00.000000 UTC,Adwords,6
3,Poland,product,2023-05-01 00:00:00.000000 UTC,Organic,3
3,Brasil,product,2023-06-01 00:00:00.000000 UTC,YouTube,163
3,Germany,product,2023-01-01 00:00:00.000000 UTC,Facebook,47
3,Spain,product,2023-12-01 00:00:00.000000 UTC,Organic,24
3,France,product,2023-12-01 00:00:00.000000 UTC,Organic,36
3,Japan,product,2023-08-01 00:00:00.000000 UTC,YouTube,31
3,Poland,product,2023-06-01 00:00:00.000000 UTC,Facebook,1
3,Poland,product,2023-12-01 00:00:00.000000 UTC,YouTube,4
3,Poland,product,2023-07-01 00:00:00.000000 UTC,Organic,1
3,Poland,product,2023-04-01 00:00:00.000000 UTC,Facebook,4
3,Poland,product,2023-03-01 00:00:00.000000 UTC,Email,13
3,Germany,product,2023-06-01 00:00:00.000000 UTC,YouTube,40
3,Germany,product,2023-11-01 00:00:00.000000 UTC,Facebook,41
3,Poland,product,2023-12-01 00:00:00.000000 UTC,Email,13
3,Colombia,product,2023-03-01 00:00:00.000000 UTC,Adwords,19
3,Colombia,product,2023-03-01 00:00:00.000000 UTC,Email,26
3,Colombia,product,2023-12-01 00:00:00.000000 UTC,YouTube,9
3,Colombia,product,2023-01-01 00:00:00.000000 UTC,Email,13
3,Colombia,product,2023-11-01 00:00:00.000000 UTC,YouTube,3
3,Colombia,product,2023-08-01 00:00:00.000000 UTC,Adwords,18
3,Colombia,product,2023-10-01 00:00:00.000000 UTC,Adwords,9
3,Colombia,product,2023-09-01 00:00:00.000000 UTC,Adwords,16
3,Colombia,product,2023-07-01 00:00:00.000000 UTC,YouTube,2
3,Colombia,product,2023-06-01 00:00:00.000000 UTC,Email,21
3,Colombia,product,2023-05-01 00:00:00.000000 UTC,Adwords,15
3,Colombia,product,2023-07-01 00:00:00.000000 UTC,Email,28
3,Colombia,product,2023-05-01 00:00:00.000000 UTC,Email,15
3,Colombia,product,2023-06-01 00:00:00.000000 UTC,Adwords,12
3,Colombia,product,2023-03-01 00:00:00.000000 UTC,Facebook,7
3,Colombia,product,2023-04-01 00:00:00.000000 UTC,Adwords,13
3,Colombia,product,2023-06-01 00:00:00.000000 UTC,YouTube,3
3,Colombia,product,2023-11-01 00:00:00.000000 UTC,Adwords,17
3,Colombia,product,2023-10-01 00:00:00.000000 UTC,Email,25
3,Colombia,product,2023-02-01 00:00:00.000000 UTC,Adwords,8
3,Colombia,product,2023-01-01 00:00:00.000000 UTC,YouTube,4
3,United States,product,2023-09-01 00:00:00.000000 UTC,Organic,128
3,United States,product,2023-02-01 00:00:00.000000 UTC,Organic,121
3,Belgium,product,2023-12-01 00:00:00.000000 UTC,Email,72
3,Poland,product,2023-02-01 00:00:00.000000 UTC,YouTube,4
3,Belgium,product,2023-08-01 00:00:00.000000 UTC,Adwords,46
3,Belgium,product,2023-12-01 00:00:00.000000 UTC,Facebook,19
3,Spain,product,2023-02-01 00:00:00.000000 UTC,Adwords,132
3,Germany,product,2023-07-01 00:00:00.000000 UTC,YouTube,51
3,France,product,2023-07-01 00:00:00.000000 UTC,Facebook,52
3,Belgium,product,2023-12-01 00:00:00.000000 UTC,Organic,8
3,Belgium,product,2023-04-01 00:00:00.000000 UTC,YouTube,10
3,Germany,product,2023-08-01 00:00:00.000000 UTC,Facebook,65
3,Germany,product,2023-09-01 00:00:00.000000 UTC,Organic,25
3,Belgium,product,2023-10-01 00:00:00.000000 UTC,Organic,9
3,France,product,2023-09-01 00:00:00.000000 UTC,Organic,37
3,Belgium,product,2023-01-01 00:00:00.000000 UTC,Email,60
3,Belgium,product,2023-01-01 00:00:00.000000 UTC,Adwords,36
3,Belgium,product,2023-07-01 00:00:00.000000 UTC,YouTube,18
3,United Kingdom,product,2023-04-01 00:00:00.000000 UTC,Email,239
3,United Kingdom,product,2023-05-01 00:00:00.000000 UTC,Email,258
3,United Kingdom,product,2023-08-01 00:00:00.000000 UTC,YouTube,57
3,United Kingdom,product,2023-08-01 00:00:00.000000 UTC,Email,216
3,United Kingdom,product,2023-07-01 00:00:00.000000 UTC,YouTube,57
3,United Kingdom,product,2023-11-01 00:00:00.000000 UTC,Facebook,65
3,United Kingdom,product,2023-03-01 00:00:00.000000 UTC,Facebook,44
3,United Kingdom,product,2023-03-01 00:00:00.000000 UTC,Email,199
3,United Kingdom,product,2023-12-01 00:00:00.000000 UTC,Adwords,214
3,United Kingdom,product,2023-01-01 00:00:00.000000 UTC,Facebook,49
3,United Kingdom,product,2023-06-01 00:00:00.000000 UTC,YouTube,60
3,United Kingdom,product,2023-12-01 00:00:00.000000 UTC,Email,260
3,United Kingdom,product,2023-07-01 00:00:00.000000 UTC,Email,221
3,United Kingdom,product,2023-11-01 00:00:00.000000 UTC,Email,263
3,United Kingdom,product,2023-01-01 00:00:00.000000 UTC,YouTube,37
3,United Kingdom,product,2023-09-01 00:00:00.000000 UTC,Email,227
3,United Kingdom,product,2023-08-01 00:00:00.000000 UTC,Organic,30
3,United Kingdom,product,2023-03-01 00:00:00.000000 UTC,YouTube,66
3,United Kingdom,product,2023-11-01 00:00:00.000000 UTC,YouTube,72
3,United Kingdom,product,2023-06-01 00:00:00.000000 UTC,Email,242
3,United Kingdom,product,2023-04-01 00:00:00.000000 UTC,YouTube,51
3,United Kingdom,product,2023-10-01 00:00:00.000000 UTC,Email,259
3,United Kingdom,product,2023-01-01 00:00:00.000000 UTC,Adwords,133
3,United Kingdom,product,2023-05-01 00:00:00.000000 UTC,Adwords,167
3,United Kingdom,product,2023-07-01 00:00:00.000000 UTC,Adwords,197
3,United Kingdom,product,2023-05-01 00:00:00.000000 UTC,YouTube,44
3,United Kingdom,product,2023-01-01 00:00:00.000000 UTC,Email,205
3,United Kingdom,product,2023-11-01 00:00:00.000000 UTC,Adwords,185
3,United Kingdom,product,2023-02-01 00:00:00.000000 UTC,Facebook,47
3,United Kingdom,product,2023-08-01 00:00:00.000000 UTC,Adwords,189
3,United Kingdom,product,2023-04-01 00:00:00.000000 UTC,Facebook,58
3,United Kingdom,product,2023-10-01 00:00:00.000000 UTC,Adwords,181
3,United Kingdom,product,2023-02-01 00:00:00.000000 UTC,Adwords,135
3,United Kingdom,product,2023-06-01 00:00:00.000000 UTC,Adwords,121
3,United Kingdom,product,2023-02-01 00:00:00.000000 UTC,Email,219
3,United Kingdom,product,2023-01-01 00:00:00.000000 UTC,Organic,24
3,United Kingdom,product,2023-04-01 00:00:00.000000 UTC,Adwords,132
3,United Kingdom,product,2023-03-01 00:00:00.000000 UTC,Adwords,157
3,United Kingdom,product,2023-12-01 00:00:00.000000 UTC,YouTube,65
3,United Kingdom,product,2023-05-01 00:00:00.000000 UTC,Facebook,51
3,United Kingdom,product,2023-12-01 00:00:00.000000 UTC,Facebook,69
3,United Kingdom,product,2023-03-01 00:00:00.000000 UTC,Organic,22
3,United Kingdom,product,2023-07-01 00:00:00.000000 UTC,Facebook,50
3,United Kingdom,product,2023-09-01 00:00:00.000000 UTC,Organic,26
3,United Kingdom,product,2023-10-01 00:00:00.000000 UTC,Facebook,69
3,United Kingdom,product,2023-09-01 00:00:00.000000 UTC,Adwords,170
3,United Kingdom,product,2023-04-01 00:00:00.000000 UTC,Organic,22
3,United Kingdom,product,2023-08-01 00:00:00.000000 UTC,Facebook,55
3,United Kingdom,product,2023-02-01 00:00:00.000000 UTC,YouTube,41
3,United Kingdom,product,2023-10-01 00:00:00.000000 UTC,Organic,34
3,United Kingdom,product,2023-09-01 00:00:00.000000 UTC,YouTube,53
3,United Kingdom,product,2023-10-01 00:00:00.000000 UTC,YouTube,55
3,United Kingdom,product,2023-06-01 00:00:00.000000 UTC,Facebook,45
3,United Kingdom,product,2023-07-01 00:00:00.000000 UTC,Organic,25
3,United Kingdom,product,2023-09-01 00:00:00.000000 UTC,Facebook,52
3,Belgium,product,2023-02-01 00:00:00.000000 UTC,Facebook,10
3,Belgium,product,2023-07-01 00:00:00.000000 UTC,Organic,9
3,Germany,product,2023-02-01 00:00:00.000000 UTC,Organic,26
3,South Korea,product,2023-01-01 00:00:00.000000 UTC,Facebook,64
3,South Korea,product,2023-11-01 00:00:00.000000 UTC,YouTube,72
3,Japan,product,2023-08-01 00:00:00.000000 UTC,Facebook,27
3,Belgium,product,2023-02-01 00:00:00.000000 UTC,Adwords,39
3,Japan,product,2023-07-01 00:00:00.000000 UTC,YouTube,33
3,Japan,product,2023-02-01 00:00:00.000000 UTC,Facebook,27
3,France,product,2023-06-01 00:00:00.000000 UTC,Organic,18
3,Japan,product,2023-04-01 00:00:00.000000 UTC,Organic,13
3,Belgium,product,2023-03-01 00:00:00.000000 UTC,Organic,9
3,Belgium,product,2023-09-01 00:00:00.000000 UTC,Facebook,13
3,Japan,product,2023-11-01 00:00:00.000000 UTC,YouTube,27
3,Australia,product,2023-02-01 00:00:00.000000 UTC,Facebook,14
3,Australia,product,2023-06-01 00:00:00.000000 UTC,Adwords,70
3,Spain,product,2023-10-01 00:00:00.000000 UTC,Facebook,47
3,Australia,product,2023-05-01 00:00:00.000000 UTC,Facebook,20
3,Japan,product,2023-10-01 00:00:00.000000 UTC,Facebook,41
3,Australia,product,2023-03-01 00:00:00.000000 UTC,YouTube,20
3,Germany,product,2023-01-01 00:00:00.000000 UTC,Organic,13
3,Germany,product,2023-04-01 00:00:00.000000 UTC,YouTube,65
3,Australia,product,2023-12-01 00:00:00.000000 UTC,Facebook,25
3,France,product,2023-02-01 00:00:00.000000 UTC,Facebook,52
3,Spain,product,2023-07-01 00:00:00.000000 UTC,Organic,24
3,Spain,product,2023-11-01 00:00:00.000000 UTC,YouTube,32
3,Australia,product,2023-04-01 00:00:00.000000 UTC,Organic,12
3,Belgium,product,2023-02-01 00:00:00.000000 UTC,YouTube,12
3,Australia,product,2023-06-01 00:00:00.000000 UTC,YouTube,21
3,Germany,product,2023-03-01 00:00:00.000000 UTC,Organic,21
3,Deutschland,product,2023-03-01 00:00:00.000000 UTC,Organic,5
3,Deutschland,product,2023-07-01 00:00:00.000000 UTC,Email,40
3,Deutschland,product,2023-05-01 00:00:00.000000 UTC,Email,50
3,Deutschland,product,2023-08-01 00:00:00.000000 UTC,Facebook,13
3,Australia,product,2023-01-01 00:00:00.000000 UTC,Facebook,19
3,Deutschland,product,2023-10-01 00:00:00.000000 UTC,Organic,3
3,France,product,2023-08-01 00:00:00.000000 UTC,Organic,22
3,France,product,2023-05-01 00:00:00.000000 UTC,Organic,24
3,Australia,product,2023-09-01 00:00:00.000000 UTC,YouTube,29
3,South Korea,product,2023-12-01 00:00:00.000000 UTC,YouTube,63
3,Deutschland,product,2023-08-01 00:00:00.000000 UTC,YouTube,8
3,Deutschland,product,2023-05-01 00:00:00.000000 UTC,YouTube,12
3,South Korea,product,2023-05-01 00:00:00.000000 UTC,Organic,36
3,Spain,product,2023-05-01 00:00:00.000000 UTC,YouTube,37
3,Deutschland,product,2023-06-01 00:00:00.000000 UTC,YouTube,8
3,France,product,2023-03-01 00:00:00.000000 UTC,Organic,31
3,South Korea,product,2023-02-01 00:00:00.000000 UTC,Organic,25
3,Australia,product,2023-03-01 00:00:00.000000 UTC,Organic,14
3,Deutschland,product,2023-04-01 00:00:00.000000 UTC,YouTube,14
3,Country Unknown,product,2023-12-01 00:00:00.000000 UTC,YouTube,1
3,Deutschland,product,2023-03-01 00:00:00.000000 UTC,Facebook,11
3,Deutschland,product,2023-12-01 00:00:00.000000 UTC,Facebook,15
3,Deutschland,product,2023-07-01 00:00:00.000000 UTC,YouTube,8
3,Deutschland,product,2023-09-01 00:00:00.000000 UTC,Organic,8
3,Poland,product,2023-08-01 00:00:00.000000 UTC,Adwords,8
3,Poland,product,2023-01-01 00:00:00.000000 UTC,Email,5
3,Poland,product,2023-12-01 00:00:00.000000 UTC,Organic,4
3,Poland,product,2023-10-01 00:00:00.000000 UTC,Adwords,13
3,Australia,product,2023-05-01 00:00:00.000000 UTC,Organic,12
3,Colombia,product,2023-05-01 00:00:00.000000 UTC,YouTube,8
3,Colombia,product,2023-12-01 00:00:00.000000 UTC,Facebook,7
3,Colombia,product,2023-12-01 00:00:00.000000 UTC,Email,21
3,Colombia,product,2023-01-01 00:00:00.000000 UTC,Adwords,10
3,Colombia,product,2023-08-01 00:00:00.000000 UTC,Facebook,7
3,Colombia,product,2023-05-01 00:00:00.000000 UTC,Organic,2
3,Colombia,product,2023-09-01 00:00:00.000000 UTC,Email,19
3,Colombia,product,2023-04-01 00:00:00.000000 UTC,Email,16
3,Poland,product,2023-04-01 00:00:00.000000 UTC,Organic,3
3,France,product,2023-11-01 00:00:00.000000 UTC,Organic,26
3,Belgium,product,2023-01-01 00:00:00.000000 UTC,Facebook,20
3,Australia,product,2023-09-01 00:00:00.000000 UTC,Organic,22
3,France,product,2023-04-01 00:00:00.000000 UTC,Organic,28
3,Belgium,product,2023-03-01 00:00:00.000000 UTC,YouTube,12
3,United Kingdom,product,2023-06-01 00:00:00.000000 UTC,Organic,23
3,United Kingdom,product,2023-05-01 00:00:00.000000 UTC,Organic,24
3,United Kingdom,product,2023-11-01 00:00:00.000000 UTC,Organic,24
3,Japan,product,2023-04-01 00:00:00.000000 UTC,Facebook,26
3,Japan,product,2023-10-01 00:00:00.000000 UTC,YouTube,31
3,Germany,product,2023-06-01 00:00:00.000000 UTC,Organic,20
3,Japan,product,2023-03-01 00:00:00.000000 UTC,Organic,13
3,Japan,product,2023-01-01 00:00:00.000000 UTC,Organic,17
3,Australia,product,2023-11-01 00:00:00.000000 UTC,Organic,17
3,Belgium,product,2023-08-01 00:00:00.000000 UTC,Organic,6
3,Belgium,product,2023-05-01 00:00:00.000000 UTC,YouTube,16
3,Japan,product,2023-08-01 00:00:00.000000 UTC,Organic,12
3,Japan,product,2023-11-01 00:00:00.000000 UTC,Organic,12
3,South Korea,product,2023-06-01 00:00:00.000000 UTC,Organic,22
3,Deutschland,product,2023-10-01 00:00:00.000000 UTC,YouTube,9
3,Germany,product,2023-08-01 00:00:00.000000 UTC,Organic,20
3,Country Unknown,product,2023-06-01 00:00:00.000000 UTC,YouTube,1
3,Deutschland,product,2023-11-01 00:00:00.000000 UTC,Facebook,6
3,France,product,2023-02-01 00:00:00.000000 UTC,Organic,20
3,Poland,product,2023-05-01 00:00:00.000000 UTC,Email,16
3,Poland,product,2023-04-01 00:00:00.000000 UTC,Adwords,9
3,Poland,product,2023-07-01 00:00:00.000000 UTC,Facebook,6
3,Poland,product,2023-08-01 00:00:00.000000 UTC,Email,20
3,Deutschland,product,2023-01-01 00:00:00.000000 UTC,Facebook,7
3,South Korea,product,2023-04-01 00:00:00.000000 UTC,Organic,28
3,Poland,product,2023-05-01 00:00:00.000000 UTC,YouTube,1
3,Poland,product,2023-06-01 00:00:00.000000 UTC,Email,12
3,Poland,product,2023-12-01 00:00:00.000000 UTC,Facebook,3
3,Colombia,product,2023-03-01 00:00:00.000000 UTC,YouTube,4
3,Colombia,product,2023-07-01 00:00:00.000000 UTC,Facebook,3
3,Colombia,product,2023-02-01 00:00:00.000000 UTC,Email,14
3,Colombia,product,2023-07-01 00:00:00.000000 UTC,Adwords,14
3,Colombia,product,2023-10-01 00:00:00.000000 UTC,Facebook,3
3,Colombia,product,2023-09-01 00:00:00.000000 UTC,Facebook,3
3,Colombia,product,2023-02-01 00:00:00.000000 UTC,Facebook,4
3,Poland,product,2023-11-01 00:00:00.000000 UTC,YouTube,3
3,Australia,product,2023-06-01 00:00:00.000000 UTC,Organic,12
3,Colombia,product,2023-11-01 00:00:00.000000 UTC,Email,11
3,United Kingdom,product,2023-02-01 00:00:00.000000 UTC,Organic,25
3,United Kingdom,product,2023-12-01 00:00:00.000000 UTC,Organic,24
3,Japan,product,2023-06-01 00:00:00.000000 UTC,Organic,9
3,Belgium,product,2023-11-01 00:00:00.000000 UTC,Facebook,14
3,Belgium,product,2023-10-01 00:00:00.000000 UTC,Facebook,18
3,Australia,product,2023-07-01 00:00:00.000000 UTC,Organic,23
3,Australia,product,2023-08-01 00:00:00.000000 UTC,Organic,13
3,Deutschland,product,2023-11-01 00:00:00.000000 UTC,Adwords,25
3,Deutschland,product,2023-02-01 00:00:00.000000 UTC,Organic,4
3,Deutschland,product,2023-05-01 00:00:00.000000 UTC,Organic,5
3,Poland,product,2023-09-01 00:00:00.000000 UTC,Adwords,7
3,Poland,product,2023-01-01 00:00:00.000000 UTC,YouTube,1
3,Poland,product,2023-01-01 00:00:00.000000 UTC,Facebook,4
3,Poland,product,2023-11-01 00:00:00.000000 UTC,Email,8
3,Belgium,product,2023-06-01 00:00:00.000000 UTC,Facebook,13
3,Poland,product,2023-06-01 00:00:00.000000 UTC,YouTube,4
3,Poland,product,2023-03-01 00:00:00.000000 UTC,Adwords,13
3,Germany,product,2023-12-01 00:00:00.000000 UTC,Organic,29
3,Poland,product,2023-08-01 00:00:00.000000 UTC,YouTube,2
3,Austria,product,2023-05-01 00:00:00.000000 UTC,Email,1
3,Colombia,product,2023-06-01 00:00:00.000000 UTC,Organic,2
3,Colombia,product,2023-08-01 00:00:00.000000 UTC,YouTube,5
3,Colombia,product,2023-04-01 00:00:00.000000 UTC,YouTube,7
3,Colombia,product,2023-10-01 00:00:00.000000 UTC,YouTube,4
3,Belgium,product,2023-04-01 00:00:00.000000 UTC,Organic,6
3,Belgium,product,2023-01-01 00:00:00.000000 UTC,Organic,4
3,Poland,product,2023-06-01 00:00:00.000000 UTC,Organic,3
3,France,product,2023-07-01 00:00:00.000000 UTC,Organic,22
3,South Korea,product,2023-10-01 00:00:00.000000 UTC,Organic,28
3,Belgium,product,2023-11-01 00:00:00.000000 UTC,YouTube,15
3,Australia,product,2023-02-01 00:00:00.000000 UTC,Organic,7
3,Japan,product,2023-10-01 00:00:00.000000 UTC,Organic,12
3,Australia,product,2023-11-01 00:00:00.000000 UTC,Facebook,24
3,Belgium,product,2023-11-01 00:00:00.000000 UTC,Organic,5
3,Country Unknown,product,2023-11-01 00:00:00.000000 UTC,Facebook,1
3,Deutschland,product,2023-05-01 00:00:00.000000 UTC,Facebook,8
3,Belgium,product,2023-04-01 00:00:00.000000 UTC,Facebook,8
3,Country Unknown,product,2023-01-01 00:00:00.000000 UTC,Organic,1
3,Poland,product,2023-11-01 00:00:00.000000 UTC,Facebook,2
3,Poland,product,2023-07-01 00:00:00.000000 UTC,Email,17
3,Poland,product,2023-12-01 00:00:00.000000 UTC,Adwords,10
3,Poland,product,2023-11-01 00:00:00.000000 UTC,Adwords,9
3,Poland,product,2023-02-01 00:00:00.000000 UTC,Facebook,3
3,Colombia,product,2023-08-01 00:00:00.000000 UTC,Email,16
3,Colombia,product,2023-11-01 00:00:00.000000 UTC,Facebook,2
3,Colombia,product,2023-01-01 00:00:00.000000 UTC,Facebook,1
3,Colombia,product,2023-03-01 00:00:00.000000 UTC,Organic,4
3,Colombia,product,2023-05-01 00:00:00.000000 UTC,Facebook,5
